Mail on Sunday (London),Sunday Business Post,The Herald (Ireland),The Irish Times,dail
0.9157865937072505,0.8961702127659574,0.8660162601626016,0.8930111524163568,
0.9003371783496006,0.9077602523659306,0.905483870967742,0.8935650089874176,0.8903703703703704
0.9013592233009706,0.903370786516854,0.9060919540229887,0.9028104575163398,
0.9044444444444445,0.9,0.9138604651162792,0.911818181818182,0.8661855670103092
0.8940350877192983,0.8769841913254965,0.9093189964157705,0.8796864111498258,0.8550915750915751
0.9555555555555555,0.896386404293381,0.9062978723404256,0.9271568627450981,0.8412362030905078
0.8926002290950744,0.8838287153652393,0.9041545893719808,0.88561797752809,0.7908695652173914
0.9056666666666667,0.8924200913242011,0.8702439024390243,0.8874754098360655,0.7908695652173914
0.9380124223602483,0.8878382581648523,0.8684444444444444,0.8877083333333333,0.8933333333333332
0.930376569037657,0.8965194805194804,0.9299099099099101,0.9239400428265525,0.8560636182902585
0.9368992248062016,0.8800892857142857,0.9142105263157894,0.877890909090909,0.8560636182902585
0.892439024390244,0.87771265189421,0.894846153846154,0.9111688311688311,0.8973248407643312
0.8664255910987482,0.8928229665071772,0.9198117647058824,0.8876978417266186,0.8973248407643312
0.8947647768395657,0.869622641509434,0.9157788944723618,0.9668376068376069,0.8608955223880596
0.9033112582781457,0.9204712812960235,0.9082828282828285,0.8892693110647183,0.8853710247349823
0.9063703703703704,0.8961436672967864,0.9166850828729283,0.9107571801566581,0.8853710247349823
0.939344262295082,0.8777181208053692,0.9106593406593407,0.8991898734177215,0.8130232558139536
0.9071651090342678,0.8520268972142171,0.8733653846153847,0.8969561157796452,0.8938562091503267
0.90691466083151,0.9041975308641975,0.8882084690553744,0.8991101694915256,0.867304347826087
0.9207964601769912,0.9103496503496504,0.8748697394789581,0.8823101881894873,0.6240000000000001
0.9323294117647059,0.9129275362318842,0.8953191489361704,0.904695652173913,
0.9230720254675687,0.9237410071942445,0.900381471389646,0.888981288981289,0.8704000000000001
0.9427027027027027,0.8948990825688072,0.9053484602917341,0.894560327198364,0.8797553516819572
0.8873202614379084,0.8852655889145498,0.8927363184079602,0.8900336700336702,0.8797553516819572
,0.9222807017543858,0.8705179282868526,0.9315363881401618,0.9386666666666668
0.9064891041162227,0.8840034217279727,0.9469918699186993,0.90512987012987,0.8734020618556703
0.9209561752988048,0.8928320802005013,0.9254901960784313,0.9277087794432548,0.8679425837320575
0.9323728813559323,0.8919778560644188,0.9241297935103244,0.8848499693815065,0.8202985074626866
0.8660317460317457,0.8830973000509424,0.8426168224299065,0.90143815915628,0.92
0.8897627118644067,0.8935064935064936,0.9142364532019706,0.9102608695652173,0.8775
0.8845454545454547,0.90004914004914,0.8785340314136125,0.9097037037037037,0.8378461538461538
0.887607934655776,0.9166576287897461,0.8689361702127657,0.9098747763864042,0.9205797101449277
0.8887407407407407,0.8997513036502206,0.8586138613861385,0.9166328600405681,0.8855673222390318
,0.906786271450858,0.8694565217391306,0.8745329400196657,0.9133333333333334
0.9313636363636365,0.9108253692441355,0.9102017291066283,0.8883882149046793,0.8215384615384617
0.8860431654676258,0.9027941176470589,0.8832071269487752,0.9243710292249048,0.8638048780487804
,0.9197413793103448,0.9186885245901638,0.9081600000000002,0.8638048780487804
0.8142528735632184,0.8847982551799346,0.8777777777777779,0.9098564593301436,0.8603007518796992
